docid|source|sourcetype|target|targettype|type
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Timothy J. Andrews|Author|AUTHORED
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Statistical Power|Topic|RELATED_TO
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Experimental Studies|Topic|RELATED_TO
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Human Participants|Topic|RELATED_TO
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Variance|Topic|RELATED_TO
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Power Contour Plots|Topic|RELATED_TO
435|Power Contours: Optimising Sample Size And Precision In Experimental Psychology And Human Neuroscience|Paper|Online Tool|Topic|RELATED_TO
436|Time-Frequency Analysis|Topic|Brain Rhythms|Topic|RELATED_TO
436|Event-Related Protocols|Topic|Brain Rhythms|Topic|RELATED_TO
436|Avgamp|Topic|Relationship Between Powavg And Itc|Topic|RELATED_TO
436|Itc|Topic|Relationship Between Powavg And Itc|Topic|RELATED_TO
436|Powavg|Topic|Relationship Between Powavg And Itc|Topic|RELATED_TO
436|Jonas Benhamou|Author|Time-Frequency Analysis Of Event-Related Brain Recordings: Connecting Power Of Evoked Potential And Inter-Trial Coherence|Paper|AUTHORED
436|Michel Le Van Quyen|Author|Time-Frequency Analysis Of Event-Related Brain Recordings: Connecting Power Of Evoked Potential And Inter-Trial Coherence|Paper|AUTHORED
436|Guillaume Marrelec|Author|Time-Frequency Analysis Of Event-Related Brain Recordings: Connecting Power Of Evoked Potential And Inter-Trial Coherence|Paper|AUTHORED
437|Covid-19 Pandemic|Topic|Long Covid|Topic|RELATED_TO
437|Long Covid|Topic|Immune Dysregulation|Topic|RELATED_TO
437|Post-Covid-19 Patients|Topic|2022|Topic|RELATED_TO
437|Post-Covid-19 Patients|Topic|2023|Topic|RELATED_TO
437|Machine Learning Techniques|Topic|Immunophenotyping|Topic|RELATED_TO
437|Clinical Information|Topic|Immunological Information|Topic|RELATED_TO
437|Clinical Information|Topic|Demographic Information|Topic|RELATED_TO
437|Long Covid|Topic|Persistent Inflammation|Topic|RELATED_TO
437|Long Covid|Topic|Altered Cytokine Profiles|Topic|RELATED_TO
437|Long Covid|Topic|Abnormal Immune Cell Subsets|Topic|RELATED_TO
437|Long Covid|Topic|Personalized Interventions|Topic|RELATED_TO
437|Long Covid|Topic|Targeted Therapies|Topic|RELATED_TO
437|Long Covid|Topic|Clinical Management|Topic|RELATED_TO
437|Unraveling Post-Covid-19 Immune Dysregulation Using Machine Learning-Based Immunophenotyping|Paper|Maitham G. Yousif|Author|AUTHORED
437|Unraveling Post-Covid-19 Immune Dysregulation Using Machine Learning-Based Immunophenotyping|Paper|Ghizal Fatima|Author|AUTHORED
437|Unraveling Post-Covid-19 Immune Dysregulation Using Machine Learning-Based Immunophenotyping|Paper|Hector J. Castro|Author|AUTHORED
437|Unraveling Post-Covid-19 Immune Dysregulation Using Machine Learning-Based Immunophenotyping|Paper|Fadhil G. Al-Amran|Author|AUTHORED
437|Unraveling Post-Covid-19 Immune Dysregulation Using Machine Learning-Based Immunophenotyping|Paper|Salman Rawaf|Author|AUTHORED
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Mimic-Iv Dataset|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Ecg Waveforms|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Laboratory Value Abnormalities|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Auroc Scores|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Cardiac Abnormalities|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Renal Abnormalities|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Hematological Abnormalities|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Metabolic Abnormalities|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Immunological Abnormalities|Topic|RELATED_TO
438|Laboratory Values Estimation And Monitoring From Electrocardiogram Signals -- A Multimodal Deep Learning Approach|Paper|Coagulation Abnormalities|Topic|RELATED_TO
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Lori E Dodd|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Dean Follmann|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Jing Wang|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Franz Koenig|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Lisa L Korn|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Christian Schoergenhofer|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Michael Proschan|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Sally Hunsberger|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Tyler Bonnett|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Mat Makowski|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Drifa Belhadi|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Yeming Wang|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Bin Cao|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|France Mentre|Author|AUTHORED
439|Endpoint Choice For Randomized Controlled Trials Of Treatments For Covid-19|Topic|Thomas Jaki|Author|AUTHORED
440|Medical Trials|Topic|Patients' Health Conditions|Topic|DISCUSSES
440|Demographic Factors|Topic|Death Rate|Topic|DISCUSSES
440|Bertillon Effect|Topic|Death Rate|Topic|RELATED_TO
440|Age Of The Oldest Patients|Topic|Death Rate|Topic|RELATED_TO
440|Gompertz'S Law|Topic|Death Rate|Topic|RELATED_TO
440|Marital Status|Topic|Clinical Trials|Topic|RELATED_TO
440|Age Distribution Of Those Over 65|Topic|Clinical Trials|Topic|RELATED_TO
440|Bertrand M. Roehner|Author|Clinical Trials|Topic|AUTHORED
440|Reliability And Accuracy Of Trial'S Conclusions|Topic|Clinical Trials|Topic|DISCUSSES
441|Phase 1 Clinical Trials|Topic|Dose-Escalation Practices|Topic|RELATED_TO
441|Precautionary Coherence Principle|Topic|Phase 1 Clinical Trials|Topic|DISCUSSES
441|Afm11|Topic|Bayesian Dose-Response Model|Topic|DISCUSSES
441|Bayesian Dose-Response Model|Topic|Afm11|Topic|RELATED_TO
441|David C. Norris|Author|Afm11|Topic|AUTHORED
443|Bayesian Response Adaptive Clinical Trials|Topic|Experimental Therapies|Topic|RELATED_TO
443|Bayesian Response Adaptive Clinical Trials|Topic|Diseases|Topic|RELATED_TO
443|Adaptive Decisions|Topic|Randomization Probabilities|Topic|RELATED_TO
443|Randomization Probabilities|Topic|New Treatments|Topic|RELATED_TO
443|Response Adaptive Trials|Topic|Simulation Studies|Topic|RELATED_TO
443|Simulation Studies|Topic|Operating Characteristics|Topic|RELATED_TO
443|Operating Characteristics|Topic|Type I/Ii Error Rates|Topic|RELATED_TO
443|Bayesian Uncertainty Directed Trial Designs (Buds)|Topic|Metric U|Topic|RELATED_TO
443|Metric U|Topic|Information Accrued|Topic|RELATED_TO
443|Information Accrued|Topic|Treatment Effects|Topic|RELATED_TO
443|Asymptotic Analysis|Topic|Allocation Of Patients|Topic|RELATED_TO
443|Allocation Of Patients|Topic|Treatment Arms|Topic|RELATED_TO
443|Asymptotic Normality|Topic|Power Of The Bud|Topic|RELATED_TO
443|Marta Bonsaglio|Author|Approximating The Operating Characteristics Of Bayesian Uncertainty Directed Trial Designs|Paper|AUTHORED
443|Sandra Fortini|Author|Approximating The Operating Characteristics Of Bayesian Uncertainty Directed Trial Designs|Paper|AUTHORED
443|Steffen Ventz|Author|Approximating The Operating Characteristics Of Bayesian Uncertainty Directed Trial Designs|Paper|AUTHORED
443|Lorenzo Trippa|Author|Approximating The Operating Characteristics Of Bayesian Uncertainty Directed Trial Designs|Paper|AUTHORED
444|Modeling Synergism In Early Phase Cancer Trials With Drug Combination With Continuous Dose Levels: Is There An Added Value?|Paper|Mourad Tighiouart|Author|AUTHORED
444|Modeling Synergism In Early Phase Cancer Trials With Drug Combination With Continuous Dose Levels: Is There An Added Value?|Paper|José L. Jiménez|Author|AUTHORED
444|Modeling Synergism In Early Phase Cancer Trials With Drug Combination With Continuous Dose Levels: Is There An Added Value?|Paper|Marcio A. Diniz|Author|AUTHORED
444|Modeling Synergism In Early Phase Cancer Trials With Drug Combination With Continuous Dose Levels: Is There An Added Value?|Paper|André Rogatko|Author|AUTHORED
445|Randomized Clinical Trials|Topic|In Silico Imaging Trials|Topic|RELATED_TO
445|In Silico Imaging Trials|Topic|Medical Device|Topic|RELATED_TO
445|In Silico Imaging Trials|Topic|Digital Representations Of Humans|Topic|RELATED_TO
445|Digital Representations Of Humans|Topic|Digital Human Models|Topic|RELATED_TO
445|Digital Human Models|Topic|Digital Cohorts|Topic|RELATED_TO
445|A Badano|Author|In Silico Imaging Trials|Topic|AUTHORED
445|M Lago|Author|In Silico Imaging Trials|Topic|AUTHORED
445|E Sizikova|Author|In Silico Imaging Trials|Topic|AUTHORED
445|Jg Delfino|Author|In Silico Imaging Trials|Topic|AUTHORED
445|S Guan|Author|In Silico Imaging Trials|Topic|AUTHORED
445|Ma Anastasio|Author|In Silico Imaging Trials|Topic|AUTHORED
445|B Sahiner|Author|In Silico Imaging Trials|Topic|AUTHORED
446|Molecular Targeted Oncology Drug Development|Topic|Clinical Trial Methodologies|Topic|RELATED_TO
446|Clinical Trial Methodologies|Topic|Basket Trial|Topic|RELATED_TO
446|Basket Trial|Topic|Bayesian Approach|Topic|RELATED_TO
446|Basket Trial|Topic|Frequentist Approach|Topic|RELATED_TO
446|Frequentist Approach|Topic|Mantel-Haenszel Procedure|Topic|RELATED_TO
446|Frequentist Approach|Topic|Dually Consistent Variance Estimators|Topic|RELATED_TO
446|Satoshi Hattori|Author|Frequentist Approach|Topic|AUTHORED
446|Satoshi Morita|Author|Frequentist Approach|Topic|AUTHORED
446|Basket Trial|Topic|Efficacy Evaluation|Topic|RELATED_TO
446|Basket Trial|Topic|Type 1 Error Control|Topic|RELATED_TO
446|Basket Trial|Topic|Information Criterion Approach|Topic|RELATED_TO
447|Implementing Response-Adaptive Randomisation In Stratified Rare-Disease Trials: Design Challenges And Practical Solutions|Paper|Rajenki Das|Author|AUTHORED
447|Implementing Response-Adaptive Randomisation In Stratified Rare-Disease Trials: Design Challenges And Practical Solutions|Paper|Nina Deliu|Author|AUTHORED
447|Implementing Response-Adaptive Randomisation In Stratified Rare-Disease Trials: Design Challenges And Practical Solutions|Paper|Mark Toshner|Author|AUTHORED
447|Implementing Response-Adaptive Randomisation In Stratified Rare-Disease Trials: Design Challenges And Practical Solutions|Paper|Sofía S Villar|Author|AUTHORED
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Phase I/Ii Trial|Topic|DISCUSSES
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Optimal Biological Dose|Topic|DISCUSSES
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Recommended Phase Ii Doses|Topic|DISCUSSES
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Go/No-Go Decision|Topic|DISCUSSES
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Recommended Phase Iii Dose|Topic|DISCUSSES
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Bayesian Model-Assisted Designs|Topic|DISCUSSES
448|A Comparative Evaluation Of Bayesian Model-Assisted Two-Stage Designs For Phase I/Ii Clinical Trials|Paper|Tite-Boin12 + Top|Topic|DISCUSSES
449|Robbins And Monro|Author|Stochastic Approximation|Topic|RELATED_TO
449|Stochastic Approximation|Topic|Dose-Finding Studies|Topic|RELATED_TO
449|Ying Kuen Cheung|Author|Arxiv.Result|Paper|AUTHORED
449|Stochastic Approximation Literature|Topic|Dose-Finding Literature|Topic|RELATED_TO
449|Dose-Finding Literature|Topic|Clinical Studies|Topic|RELATED_TO
450|Extracting Factual Min/Max Age Information From Clinical Trial Studies|Paper|Yufang Hou|Author|AUTHORED
450|Extracting Factual Min/Max Age Information From Clinical Trial Studies|Paper|Debasis Ganguly|Author|AUTHORED
450|Extracting Factual Min/Max Age Information From Clinical Trial Studies|Paper|Lea A. Deleris|Author|AUTHORED
450|Extracting Factual Min/Max Age Information From Clinical Trial Studies|Paper|Francesca Bonin|Author|AUTHORED
451|Tripartite Estimands|Topic|Adverse Events|Topic|RELATED_TO
451|Tripartite Estimands|Topic|Lack Of Efficacy|Topic|RELATED_TO
451|Tripartite Estimands|Topic|Primary Efficacy Outcome|Topic|RELATED_TO
451|Tripartite Estimands|Topic|Causal Inference Framework|Topic|RELATED_TO
451|Yongming Qu|Author|Implementation Of Tripartite Estimands Using Adherence Causal Estimators Under The Causal Inference Framework|Paper|AUTHORED
451|Junxiang Luo|Author|Implementation Of Tripartite Estimands Using Adherence Causal Estimators Under The Causal Inference Framework|Paper|AUTHORED
451|Stephen J. Ruberg|Author|Implementation Of Tripartite Estimands Using Adherence Causal Estimators Under The Causal Inference Framework|Paper|AUTHORED
451|Phase 3 Clinical Study|Topic|Basal Insulin Treatment|Topic|RELATED_TO
451|Basal Insulin Treatment|Topic|Type 1 Diabetes|Topic|RELATED_TO
452|A Nonparametric Method For Value Function Guided Subgroup Identification Via Gradient Tree Boosting For Censored Survival Data|Paper|Subgroup Identification|Topic|DISCUSSES
452|A Nonparametric Method For Value Function Guided Subgroup Identification Via Gradient Tree Boosting For Censored Survival Data|Paper|Individualized Treatment Regime|Topic|DISCUSSES
452|A Nonparametric Method For Value Function Guided Subgroup Identification Via Gradient Tree Boosting For Censored Survival Data|Paper|Gradient Tree Boosting|Topic|DISCUSSES
452|A Nonparametric Method For Value Function Guided Subgroup Identification Via Gradient Tree Boosting For Censored Survival Data|Paper|Censored Survival Data|Topic|DISCUSSES
452|A Nonparametric Method For Value Function Guided Subgroup Identification Via Gradient Tree Boosting For Censored Survival Data|Paper|Aids Clinical Trial|Topic|DISCUSSES
453|Utilizing Win Ratio Approaches And Two-Stage Enrichment Designs For Small-Sized Clinical Trials|Paper|Conventional Methods For Analyzing Composite Endpoints In Clinical Trials|Topic|DISCUSSES
453|Utilizing Win Ratio Approaches And Two-Stage Enrichment Designs For Small-Sized Clinical Trials|Paper|Win Ratio (Wr)|Topic|DISCUSSES
453|Jialu Wang|Author|Utilizing Win Ratio Approaches And Two-Stage Enrichment Designs For Small-Sized Clinical Trials|Paper|AUTHORED
453|Yeh-Fong Chen|Author|Utilizing Win Ratio Approaches And Two-Stage Enrichment Designs For Small-Sized Clinical Trials|Paper|AUTHORED
453|Thomas Gwise|Author|Utilizing Win Ratio Approaches And Two-Stage Enrichment Designs For Small-Sized Clinical Trials|Paper|AUTHORED
454|Sequential Knockoffs For Continuous And Categorical Predictors: With Application To A Large Psoriatic Arthritis Clinical Trial Pool|Paper|Knockoffs|Topic|DISCUSSES
455|In Silico Clinical Trials|Topic|Pharmacological Treatment|Topic|RELATED_TO
455|In Silico Clinical Trials|Topic|Precision Medicine|Topic|RELATED_TO
455|Stefano Sinisi|Author|In Silico Clinical Trials|Topic|AUTHORED
455|Vadim Alimguzhin|Author|In Silico Clinical Trials|Topic|AUTHORED
455|Toni Mancini|Author|In Silico Clinical Trials|Topic|AUTHORED
455|Enrico Tronci|Author|In Silico Clinical Trials|Topic|AUTHORED
455|Federico Mari|Author|In Silico Clinical Trials|Topic|AUTHORED
455|Brigitte Leeners|Author|In Silico Clinical Trials|Topic|AUTHORED
456|Automated Approach To Extracting Positive And Negative Clinical Research Results|Paper|Picoe Framework|Topic|DISCUSSES
456|Automated Approach To Extracting Positive And Negative Clinical Research Results|Paper|Covid-19 Related Intervention-Outcomes Pairs|Topic|DISCUSSES
456|Automated Approach To Extracting Positive And Negative Clinical Research Results|Paper|Xuanyu Shi|Author|AUTHORED
456|Automated Approach To Extracting Positive And Negative Clinical Research Results|Paper|Shiyao Xie|Author|AUTHORED
456|Automated Approach To Extracting Positive And Negative Clinical Research Results|Paper|Wenjia Wang|Author|AUTHORED
456|Automated Approach To Extracting Positive And Negative Clinical Research Results|Paper|Ting Chen|Author|AUTHORED
